id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
74006,Calder at Calder Hall,44.8,303501.0,504491.0,54.42666,-3.48892,Calder,Calder Hall,26.4,EA-CL,743509,74,1964-01-01,,FV,,21.0,15.5,true,true,false,true,false,false,false,true,false,false,false,false,false,G,1964-08-01,2021-09-30,1.927,0.081,1976-08-23,1976-08-23,53.12,1969-09-10,1969-09-10,0.295,0.725,1.14,4.259,6.24,0.39,20880,20240,96.935,1973-12-01,,59.001,26.7,94.4,270.0,472.7,672.9,1843,1828,0.0568,0.0619,0.7125,0.1645,0.0032,0.0811,0.0558,0.7479,0.1125,0.0028,0.2125,,0.7875,,,0.2541,0.3721,0.71,0.423,0.999,161.4,47.29,48.0,62.8,11.5,16.16,10.25,284,241,0.36,26.7,43.9,0.446,0.603,0.0313,0.0013,,,0.0017,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
74007,Esk at Cropple How,70.2,313100.0,497770.0,54.368,-3.33904,Esk,Cropple How,6.2,EA-CL,742006,74,1974-01-01,,VA,90.0,,30.0,true,true,false,true,false,false,false,true,false,true,false,false,true,N,1976-01-01,2021-09-30,4.679,0.076,1983-08-14,1983-08-14,96.6,2009-11-19,2009-11-19,0.443,1.374,2.55,11.1,15.9,0.3,16710,16710,100.0,1974-10-01,,103.5,6.2,79.1,281.0,624.0,973.1,2431,2308,0.0594,0.0153,0.8586,0.0407,0.0066,0.1044,0.0033,0.6252,0.2537,0.0038,,,1.0,,,0.0353,0.137,0.71,0.416,0.964,231.8,45.51,66.4,90.3,12.8,21.54,11.43,318,251,0.19,6.9,70.04,0.957,0.732,0.0582,0.0003,,,0.0001,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
74008,Duddon at Ulpha,47.9,320910.0,494720.0,54.34187,-3.21806,Duddon,Ulpha,75.9,EA-CL,740101,74,1971-01-01,,CB,60.0,,6.9,true,true,false,true,false,false,false,true,false,false,false,false,false,SP,1973-01-11,2021-09-30,3.202,0.029,1976-08-29,1976-08-29,77.8,2009-11-19,2009-11-19,0.28,0.777,1.62,8.1,11.3,0.26,17795,17693,99.427,1971-01-11,,68.689,75.5,175.9,358.2,619.2,820.8,2604,2517,0.0657,0.0059,0.8389,0.0734,0.0076,0.1363,0.0065,0.6029,0.2481,0.0006,,,1.0,,,0.0245,0.0265,0.71,0.323,0.974,251.3,54.72,69.1,95.0,13.2,14.82,7.81,373,229,0.15,76.3,47.05,0.772,0.729,0.047,0.0002,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75001,St Johns Beck at Thirlmere Reservoir,42.1,331320.0,519500.0,54.56604,-3.06372,St Johns Beck,Thirlmere Reservoir,159.5,EA-CL,750605,75,1935-01-01,,CC,,48.0,12.9,true,true,false,true,false,false,false,true,false,false,false,false,false,SP,1935-10-01,2021-09-30,0.857,0.072,1975-10-28,1975-10-30,97.96,2015-12-05,2015-12-05,0.159,0.173,0.211,1.722,3.95,0.38,31412,27302,86.916,1973-01-01,,20.196,163.8,188.5,464.9,732.8,945.4,2676,2598,0.1393,0.0006,0.5834,0.2003,0.0034,0.1801,0.0021,0.2979,0.442,0.0039,,,1.0,,,0.2665,0.0135,0.71,0.38,0.721,285.4,52.29,69.1,93.5,13.1,14.51,7.01,465,324,0.14,163.9,41.87,0.38,0.845,0.0178,0.0,,,0.0,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75002,Derwent at Camerton,663.0,303700.0,530500.0,54.66035,-3.49437,Derwent,Camerton,16.7,EA-CL,753015,75,1960-01-01,2009-11-20,VA,400.0,,7.1,true,true,true,true,false,false,false,false,false,false,true,false,false,SP,1960-09-01,2009-11-20,26.623,1.15,1976-09-06,1976-09-06,561.0,2009-11-20,2009-11-20,3.378,9.847,16.78,61.55,81.25,0.49,17978,17978,100.0,1960-08-12,2010-10-01,203.936,17.0,78.0,216.7,553.1,945.4,1914,1810,0.1036,0.0448,0.7195,0.0901,0.0114,0.1398,0.0735,0.5582,0.1895,0.0105,,0.0855,0.8258,0.0887,0.0088,0.0608,0.4261,0.63,0.438,0.844,208.7,41.92,54.5,73.1,11.7,67.37,35.04,271,313,0.13,18.1,661.92,1.38,0.878,0.0746,0.003,,,0.004,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75003,Derwent at Ouse Bridge,363.0,319878.0,532134.0,54.67787,-3.2441,Derwent,Ouse Bridge,67.7,EA-CL,751110,75,1968-01-01,,VA,140.0,,12.3,true,true,true,true,false,true,false,true,true,false,false,false,false,SP,1968-03-01,2021-09-30,17.341,0.303,1984-07-26,1984-07-26,341.7,2015-12-06,2015-12-06,2.029,6.369,10.91,40.67,52.96,0.51,19572,19565,99.964,1968-02-21,,101.259,67.3,87.6,307.7,610.0,945.4,2155,2064,0.1205,0.0196,0.708,0.1043,0.0072,0.1607,0.0361,0.4989,0.2572,0.0092,,0.0099,0.9901,,,0.0893,0.2954,0.63,0.439,0.789,247.4,44.49,61.8,83.0,12.3,41.53,21.09,334,331,0.13,67.3,363.04,1.479,0.759,0.0768,0.0018,,,0.0026,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75004,Cocker at Southwaite Bridge,116.6,313090.0,528090.0,54.64041,-3.34814,Cocker,Southwaite Bridge,59.5,EA-CL,751613,75,1967-01-01,,VA,130.0,,20.1,true,true,true,true,false,false,false,true,false,false,false,false,false,SP,1967-12-01,2021-09-30,5.457,0.146,1976-09-07,1976-09-07,166.1,2009-11-19,2009-11-19,0.65,1.774,3.185,12.93,17.53,0.42,19663,19663,100.0,1967-04-05,,52.738,57.4,96.8,274.2,548.9,853.0,2157,1976,0.0823,0.0176,0.7062,0.1518,0.002,0.1331,0.0374,0.549,0.2414,0.0029,,0.0005,0.9995,,,0.0508,0.2542,0.63,0.483,0.83,289.7,40.13,56.1,76.6,11.9,23.42,12.26,300,318,0.15,57.6,116.17,0.748,0.672,0.0486,0.0001,,,0.0003,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75005,Derwent at Portinscale,235.0,325194.0,523884.0,54.60456,-3.15956,Derwent,Portinscale,72.6,EA-CL,751007,75,1972-01-01,,VA,100.0,,5.9,true,true,true,true,false,false,false,false,false,false,false,false,false,S,1972-01-01,2018-09-30,12.319,0.0,1984-07-17,1984-07-27,299.0,2015-12-05,2015-12-05,1.369,4.211,7.479,29.13,38.59,0.44,17075,16552,96.937,1971-12-17,,105.15,75.3,143.4,344.9,628.3,945.4,2372,2238,0.1079,0.0155,0.7185,0.1115,0.0066,0.1394,0.0291,0.4959,0.2885,0.0106,,0.0152,0.9848,,,0.1178,0.2809,0.64,0.408,0.846,245.8,47.61,66.4,89.9,12.6,30.59,15.96,365,334,0.13,75.3,237.24,1.351,0.747,0.0627,0.0021,,,0.0029,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75006,Newlands Beck at Braithwaite,33.9,324050.0,523930.0,54.6048,-3.17728,Newlands Beck,Braithwaite,74.6,EA-CL,,75,1968-01-01,1997-05-13,VA,44.0,,37.4,true,false,false,false,false,false,false,false,false,false,false,false,false,N,1968-09-01,1997-05-13,1.628,0.0,1970-06-09,1997-04-22,36.71,1995-01-31,1995-01-31,0.038,0.426,0.814,3.805,5.368,0.31,10482,5484,52.318,,,,77.5,148.9,341.2,598.5,838.0,2382,2388,0.0512,0.0149,0.8144,0.1105,0.0064,0.1419,0.0278,0.5512,0.2735,0.0056,,,1.0,,,0.0037,0.045,0.64,0.459,0.999,380.4,41.8,63.3,84.7,12.4,12.85,7.0,360,47,0.25,77.6,33.98,0.603,0.606,0.0374,0.0009,,,0.0015,,,gdf;gmf;cmr;cdr;cdr-d
75007,Glenderamackin at Threlkeld,64.5,332260.0,524796.0,54.61376,-3.05041,Glenderamackin,Threlkeld,136.3,EA-CL,750504,75,1969-01-01,,FVVA,75.0,,27.0,true,true,false,true,false,false,false,true,false,false,false,false,false,N,1969-04-01,2021-09-30,2.668,0.041,1976-08-26,1976-08-26,106.1,2015-12-05,2015-12-05,0.208,0.635,1.198,6.643,10.16,0.29,19176,16080,83.855,1969-04-01,,65.665,137.1,194.8,319.7,577.2,862.5,1836,1723,0.1088,0.0248,0.8113,0.0519,0.0006,0.108,0.0501,0.5752,0.2632,0.0036,,0.0556,0.9444,,,0.1256,0.5877,0.62,0.395,0.999,179.8,44.96,55.7,74.7,11.5,19.35,9.26,352,348,0.13,137.1,64.68,0.654,0.876,0.0527,0.0003,,,0.0005,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75009,Greta at Low Briery,145.6,328558.0,524216.0,54.60803,-3.10758,Greta,Low Briery,99.7,EA-CL,750806,75,1971-01-01,2015-12-05,VA,,,9.2,false,true,true,true,false,false,false,false,false,false,false,false,false,S,,,,,,,,,,,,,,,,,,,1971-03-25,,110.942,101.1,177.3,345.3,640.9,945.4,2116,2025,0.1125,0.0174,0.7419,0.1038,0.002,0.1269,0.0365,0.5114,0.2992,0.0047,,0.0245,0.9755,,,0.1535,0.3547,0.63,0.399,0.91,227.1,47.22,60.6,81.2,12.0,25.88,13.64,378,327,0.09,107.6,146.99,0.834,0.795,0.0522,0.0001,,,0.0004,,,cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75010,Marron at Ullock,27.7,307430.0,523760.0,54.6005,-3.43444,Marron,Ullock,93.8,EA-CL,,75,1972-01-01,1981-12-31,FV,,4.2,18.6,true,false,false,false,false,false,false,false,false,false,false,false,false,N,1972-05-01,1977-12-31,0.811,0.081,1972-10-07,1972-10-07,13.88,1977-10-30,1977-10-30,0.116,0.288,0.489,1.812,2.627,0.48,2071,2071,100.0,,,,93.8,119.5,179.4,350.0,571.4,1709,1515,0.0841,0.0706,0.7529,0.0696,0.0151,0.1044,0.1592,0.6614,0.0626,0.0034,,0.2046,0.3905,0.4049,0.0501,0.0088,0.5841,0.63,0.541,0.964,121.8,32.73,44.3,59.3,10.9,10.11,5.11,206,308,0.33,94.0,26.83,0.688,0.672,0.0657,0.0008,,,0.0017,,,gdf;gmf;cmr;cdr;cdr-d
75016,Cocker at Scalehill,64.0,314899.0,521430.0,54.58088,-3.31818,Cocker,Scalehill,95.1,EA-CL,751612,75,1974-01-01,,MIS,6.7,,5.8,true,false,false,false,true,false,false,true,false,false,false,false,false,S,1974-03-18,2021-09-30,3.591,0.076,1988-07-03,1988-07-04,130.8,2009-11-19,2009-11-19,0.369,1.162,2.184,8.04,10.83,0.41,17364,17288,99.562,,,,93.2,111.2,307.0,565.5,853.0,2399,2251,0.0568,0.0117,0.6933,0.1662,0.0012,0.0979,0.018,0.5139,0.3009,0.0029,,,1.0,,,0.0426,0.1359,0.66,0.443,0.713,330.7,43.79,64.3,88.3,12.7,14.25,7.01,324,351,0.1,93.3,63.28,0.432,0.863,0.0309,0.0001,,,0.0001,,,gdf;gmf;cmr;cdr;cdr-d
75017,Ellen at Bullgill,96.0,309600.0,538400.0,54.73242,-3.40539,Ellen,Bullgill,26.6,EA-CL,754016,75,1975-01-01,,FV,2.1,,16.8,true,true,false,true,false,false,true,true,false,true,false,false,true,PG,1976-01-01,2021-09-30,2.434,0.142,1976-07-29,1976-07-29,46.8,2015-12-05,2015-12-05,0.307,0.827,1.43,5.44,7.63,0.49,16710,16571,99.168,1975-09-30,,38.585,27.8,60.8,157.2,284.6,650.0,1152,1106,0.037,0.1126,0.8168,0.0149,0.0162,0.0385,0.2154,0.701,0.0327,0.0098,0.0198,0.5606,0.1664,0.2532,0.005,0.0002,0.8284,0.62,0.487,0.982,78.4,34.38,39.9,51.5,10.7,31.13,15.96,164,322,0.3,27.8,102.56,0.784,0.816,0.072,0.0039,,,0.0064,0.621,0.665,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
75018,Derwent at Seaton Mill,665.8,301890.0,529447.0,54.65055,-3.52207,Derwent,Seaton Mill,,EA-CL,753050,75,2011-02,,VA,,,,true,true,false,true,false,false,false,true,false,false,false,false,false,,2011-02-17,2021-09-30,31.328,0.54,2018-07-22,2018-07-22,473.3,2015-12-05,2015-12-05,3.925,10.64,19.54,73.17,94.39,0.47,3879,3879,100.0,2011-02-17,,201.338,9.2,77.3,215.1,552.8,945.4,1909,1805,0.1038,0.0455,0.7187,0.0896,0.0119,0.1396,0.0747,0.5578,0.1885,0.0109,,0.085,0.821,0.094,0.0088,0.0605,0.4294,0.63,0.437,0.845,207.7,41.9,54.3,72.9,11.7,71.17,38.57,270,312,0.13,9.2,665.8,1.418,0.879,0.0756,0.0031,,,0.0042,,,gdf;gmf;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76001,Haweswater Beck at Burnbanks,33.0,350759.0,515929.0,54.53622,-2.76251,Haweswater Beck,Burnbanks,189.0,EA-CL,761103,76,1951-01-01,,CC,60.0,,22.9,true,true,true,true,false,false,false,true,false,false,false,false,false,SP,1953-10-01,2021-09-30,0.569,0.091,1984-10-23,1984-10-23,49.4,2009-11-19,2009-11-19,0.223,0.272,0.286,0.445,1.56,0.51,24837,21216,85.421,1977-12-01,,16.67,219.7,245.5,457.0,680.9,827.4,2400,2438,0.0608,,0.6904,0.1309,0.0042,0.041,0.0012,0.3644,0.4621,0.0057,,,1.0,,,0.2965,0.1063,0.71,0.345,0.645,293.6,54.31,70.2,97.1,13.2,10.49,6.1,463,68,0.22,222.0,32.34,0.253,0.877,0.0153,0.0001,,,0.0,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76002,Eden at Warwick Bridge,1366.7,347000.0,556700.0,54.9022,-2.82804,Eden,Warwick Bridge,17.5,EA-CL,762507,76,1966-01-01,1998-06-05,VA,410.0,,8.0,true,true,true,true,false,false,false,false,false,false,false,false,false,SP,1959-11-13,1998-06-05,34.119,2.94,1989-07-25,1989-07-25,727.0,1968-04-01,1968-04-01,6.85,14.4,21.48,73.3,104.6,0.5,14085,14085,100.0,1959-11-13,1998-06-05,413.42,18.4,128.5,241.2,531.9,945.4,1326,1272,0.0648,0.0644,0.7804,0.0553,0.0154,0.0676,0.0579,0.6291,0.2205,0.0134,0.1415,0.6449,0.2137,,0.0254,0.0808,0.5282,0.65,0.509,0.955,124.8,36.88,42.8,58.4,10.9,107.5,62.71,284,330,0.08,19.4,1374.85,0.969,0.919,0.0619,0.0028,,,0.005,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76003,Eamont at Udford,396.2,357569.0,530450.0,54.66733,-2.65938,Eamont,Udford,90.9,EA-CL,762006,76,1960-01-01,,VA,320.0,,,true,true,true,true,false,false,false,false,false,false,false,false,false,S,1961-10-01,2016-09-30,15.802,0.449,1984-08-25,1984-08-25,449.0,2015-12-05,2015-12-05,2.43,5.862,9.68,34.8,48.59,0.51,20089,19680,97.964,1961-04-20,,200.926,92.5,150.0,287.9,580.0,945.4,1788,1768,0.0768,0.0322,0.7797,0.0556,0.0207,0.0773,0.0331,0.549,0.2851,0.021,,0.3689,0.6311,,0.0058,0.0904,0.44,0.66,0.453,0.86,187.9,42.6,54.6,75.3,11.8,41.89,26.3,333,46,0.2,93.5,406.99,1.022,0.798,0.0621,0.0051,0.601,0.467,0.0084,0.807,0.437,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76004,Lowther at Eamont Bridge,158.5,352507.0,528562.0,54.64991,-2.73755,Lowther,Eamont Bridge,113.3,EA-CL,761104,76,1962-01-01,,VA,175.0,,11.6,true,true,true,true,false,false,false,true,false,false,false,false,false,S,1962-10-01,2021-09-30,3.939,0.369,1984-07-23,1984-07-23,217.0,2015-12-05,2015-12-05,0.712,1.23,1.75,8.43,14.7,0.39,21550,21473,99.643,1962-07-27,,114.406,113.5,199.4,323.4,568.7,827.4,1810,1828,0.0649,0.0141,0.8032,0.08,0.0091,0.0531,0.0091,0.5296,0.3697,0.0101,,0.3119,0.6881,,,0.154,0.4259,0.69,0.405,0.901,153.2,45.63,57.4,79.9,12.3,30.52,19.03,360,48,0.26,113.5,156.1,0.838,0.831,0.0549,0.0011,,,0.0015,,,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76005,Eden at Temple Sowerby,616.4,360452.0,528316.0,54.64839,-2.6144,Eden,Temple Sowerby,92.4,EA-CL,760502,76,1964-01-01,,VA,260.0,,8.9,true,true,true,true,false,false,false,true,false,true,true,false,true,E,1964-11-01,2021-09-30,15.404,1.04,1996-09-23,1996-09-25,904.0,2015-12-05,2015-12-05,1.98,4.45,7.64,35.6,54.9,0.37,20788,20732,99.731,1964-05-01,,283.9,93.5,145.4,250.0,498.9,796.6,1211,1142,0.0499,0.0541,0.8031,0.0615,0.0125,0.0467,0.0401,0.6853,0.2158,0.0119,0.0463,0.9179,0.0358,,0.0041,0.079,0.6053,0.66,0.474,0.998,98.8,37.0,41.0,56.4,10.7,62.7,30.72,283,322,0.11,93.5,618.21,0.725,0.825,0.06,0.002,,,0.0039,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76007,Eden at Sheepmount,2286.5,339000.0,557103.0,54.9049,-2.95286,Eden,Sheepmount,9.9,EA-CL,765512,76,1967-01-01,,VA,230.0,,3.5,true,true,true,true,false,true,false,true,true,true,true,true,true,SP,1967-10-01,2021-09-30,54.622,5.468,1976-09-07,1976-09-07,1167.0,2015-12-06,2015-12-06,10.02,20.73,33.13,120.1,170.7,0.48,19724,19715,99.954,1967-02-03,,646.202,8.0,85.5,210.4,488.1,945.4,1224,1182,0.0858,0.0853,0.7271,0.0647,0.0242,0.1003,0.0947,0.5894,0.1897,0.0181,0.1732,0.6516,0.1568,0.0183,0.0602,0.1045,0.5622,0.64,0.489,0.971,103.3,37.8,39.9,53.7,10.7,125.17,62.12,248,329,0.08,8.0,2276.0,1.071,0.826,0.0741,0.0056,0.655,0.442,0.0082,0.768,0.522,gdf;gmf;nmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76008,Irthing at Greenholme,334.6,348619.0,558073.0,54.9147,-2.80304,Irthing,Greenholme,18.4,EA-CL,763308,76,1967-01-01,,MIS,180.0,,15.0,true,true,true,true,false,false,false,true,false,false,false,false,false,SP,1967-11-01,2021-09-30,8.094,0.076,1975-05-31,1975-05-31,199.0,2015-12-05,2019-08-10,1.09,2.282,3.98,18.6,28.7,0.32,19693,19621,99.634,1967-08-15,,153.642,18.7,75.0,218.7,403.0,621.4,1072,1073,0.1834,0.0699,0.5602,0.159,0.0244,0.2599,0.0495,0.4232,0.2589,0.0071,0.1352,0.8629,,0.0019,0.1333,0.3224,0.4175,0.62,0.359,0.994,76.0,46.46,35.1,46.5,10.4,64.38,27.74,225,220,0.14,18.7,333.42,0.801,0.955,0.0671,0.0015,,,0.0027,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76009,Caldew at Holm Hill,147.2,337820.0,546860.0,54.81272,-2.96905,Caldew,Holm Hill,59.7,EA-CL,,76,1968-01-01,2000-04-09,VA,190.0,,10.2,true,false,false,false,false,false,false,false,false,false,false,false,false,N,1968-05-01,1999-01-18,4.534,0.301,1996-08-19,1996-08-19,96.39,1979-11-25,1979-11-25,0.743,1.644,2.649,10.12,14.46,0.49,11220,11057,98.547,,,,61.9,143.7,280.9,569.0,925.8,1529,1401,0.0758,0.0318,0.8057,0.0815,0.0044,0.089,0.0948,0.603,0.2111,0.0019,0.0031,0.5064,0.3983,0.0922,0.0467,0.1044,0.5581,0.62,0.409,0.998,132.1,40.87,48.2,62.7,11.7,36.99,19.91,324,15,0.19,61.9,149.1,0.802,0.844,0.0593,0.0004,,,0.0006,,,gdf;gmf;cmr;cdr;cdr-d
76010,Petteril at Harraby Green,160.0,341184.0,554500.0,54.88178,-2.91827,Petteril,Harraby Green,20.1,EA-CL,764009,76,1969-01-01,2014-01-14,MIS,38.1,10.4,25.1,true,true,true,true,false,false,false,false,false,false,false,false,false,N,1970-01-01,2014-01-14,2.184,0.17,1995-08-22,1995-08-22,53.5,2005-01-08,2005-01-08,0.279,0.585,1.104,5.27,7.69,0.46,16085,16057,99.826,1969-12-10,2014-02-01,33.117,19.5,76.1,158.3,246.3,361.0,933,940,0.0884,0.2032,0.6521,0.0171,0.0375,0.0969,0.2431,0.6149,0.0213,0.0231,0.1109,0.8891,,,0.0505,0.0019,0.8299,0.64,0.59,0.993,51.5,30.52,32.4,43.0,10.2,48.14,27.5,161,28,0.22,19.7,157.58,0.699,0.974,0.0768,0.0051,0.562,0.279,0.0074,0.629,0.368,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76011,Coal Burn at Coalburn,1.5,369368.0,577778.0,55.09348,-2.4815,Coal Burn,Coalburn,275.3,EA-CL,763117,76,1967-01-01,,CB,14.5,,,true,true,true,true,false,false,false,true,false,false,false,false,false,N,1967-01-01,2021-09-30,0.045,0.0,1967-04-18,2021-09-18,1.46,2011-01-15,2011-01-15,0.001,0.007,0.017,0.117,0.191,0.17,19997,19492,97.475,1967-01-01,,1.84,274.1,291.9,304.9,323.9,332.3,1162,1096,0.3665,0.1091,0.1575,0.3025,0.0644,0.9443,,0.0179,0.0377,,,1.0,,,,0.9548,0.0452,0.62,0.196,1.0,47.2,58.93,39.2,52.4,10.6,2.21,1.3,305,160,0.46,274.1,1.63,0.702,0.865,0.0736,0.0,,,0.0,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76014,Eden at Kirkby Stephen,69.4,377299.0,509694.0,54.48208,-2.35188,Eden,Kirkby Stephen,158.1,EA-CL,760101,76,1971-01-01,,B VA,120.0,2.3,26.1,true,true,true,true,false,false,true,true,false,true,true,false,true,N,1971-10-01,2021-09-30,2.705,0.068,1976-08-26,1976-08-26,122.0,2015-12-05,2015-12-05,0.172,0.549,1.067,6.83,10.8,0.25,18263,17368,95.099,1971-11-01,,90.185,158.7,220.4,377.0,601.9,708.8,1387,1492,0.0188,0.0237,0.8413,0.0937,0.0105,0.0134,0.0042,0.4722,0.4981,0.012,,1.0,,,,0.1369,0.4077,0.68,0.409,1.0,149.0,45.76,51.0,71.2,11.7,23.33,10.34,395,309,0.2,158.9,66.82,0.369,0.745,0.0296,0.0032,,,0.005,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76015,Eamont at Pooley Bridge,145.0,347233.0,524963.0,54.61705,-2.81863,Eamont,Pooley Bridge,144.2,EA-CL,761605,76,1970-01-01,,CC,,46.9,11.8,true,true,true,true,false,false,false,true,false,false,false,false,false,SP,1970-07-01,2021-09-30,8.263,0.395,1976-09-07,1976-09-07,185.5,2015-12-05,2015-12-05,1.092,3.01,5.224,18.78,24.99,0.53,18720,18714,99.968,1970-07-01,,59.677,142.4,158.4,367.6,662.2,945.4,2198,2149,0.0777,0.0081,0.789,0.0601,0.0029,0.0833,0.0071,0.4675,0.3734,0.0056,,0.0577,0.9423,,,0.0854,0.2202,0.67,0.404,0.744,302.9,48.69,62.8,85.9,12.2,23.74,13.55,390,36,0.15,144.7,149.36,0.699,0.876,0.0383,0.0008,,,0.0006,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76017,Eden at Great Corby,1373.0,346825.0,555339.0,54.88995,-2.83051,Eden,Great Corby,19.0,EA-CL,762505,76,2004-05-30,,CC,600.0,,,true,true,true,true,false,false,false,true,false,false,false,false,false,,1996-12-11,2021-09-30,41.095,5.841,2003-09-17,2003-09-17,1119.0,2015-12-05,2015-12-05,8.374,16.52,24.86,90.79,126.3,0.48,9060,9060,100.0,1996-12-11,,505.493,19.0,129.1,241.8,532.3,945.4,1327,1273,0.0644,0.0641,0.7809,0.0554,0.0153,0.0675,0.0571,0.6296,0.221,0.0134,0.1395,0.6463,0.2142,,0.0237,0.081,0.5288,0.65,0.509,0.955,124.9,36.89,42.8,58.4,10.9,105.81,61.17,284,330,0.08,19.8,1371.7,0.962,0.921,0.0615,0.0028,,,0.0049,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
76019,Roe Beck at Stockdalewath,62.99,338758.0,545020.0,54.79631,-2.95407,Roe Beck,Stockdalewath,,EA-CL,765850,76,1999-03,,MIS,,,,true,true,true,true,false,false,false,true,false,false,false,false,false,,1999-03-17,2021-09-30,0.973,0.019,2005-08-07,2018-07-12,50.1,2015-12-05,2015-12-05,0.039,0.138,0.358,2.52,3.95,0.29,8234,8234,100.0,1999-03-17,,42.495,73.1,121.2,166.2,245.4,354.8,1007,983,0.0717,0.1436,0.775,0.0039,0.0059,0.0773,0.2352,0.6795,0.0059,0.0021,,0.9424,,0.0576,0.0532,,0.9321,0.63,0.429,1.0,40.0,38.24,34.5,44.3,10.4,17.67,8.96,174,4,0.4,73.2,63.09,0.654,0.995,0.0796,0.0006,,,0.0004,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
